Title,rKTsNumber,Title with diacritics,Author name (not needed for works with rKTs ID),Author RID (idem),BDRC Topic ID (idem),URL,Hyperlink-ID,Input by,Based on,Version Notes (if any)
"Vinayasutram, 1: Pravrajyavastu",,Vinaya sūtra,,,,gretil/1_sanskr/4_rellit/buddh/bsu058_u.htm,#DSBC_Su058,members of the Sanskrit Buddhist Input Project,"the edition by P.V. Bapat and V.V. Gokhale: Vinayasūtra and Auto-commentary on the same by Guṇaprabha [Guṇaprabha viracitaṃ Vinayasūtravṛttyabhidhānasvavyākhyānam]. Patna 1982 (Tibetan Sanskrit Works Series, 22)",
"Haribhatta: Jatakamala, Jatakas 1-8, 11-12, 19-20, 22, 24, 26, 32, 35.",T3490,Jātakamālā,Haribhaṭṭa,P0ER0030,,gretil/1_sanskr/4_rellit/buddh/hjatm_pu.htm,#HarJM10,Michael Hahn and Klaus Wille (Jat. 1),"the ed. by Michael Hahn: ""How it all began: I. Haribhaṭṭa's Prabhāsajātaka"", Journal of the Centre of Buddhist Studies, Sri Lanka 4 (2006), pp. 1-81. - Jatakas 2, 4-6, 11, 12, 19, 20, 22, 32, 35 based on the ed. by Hahn, Michael: Haribhaṭṭa in Nepal. Ten Legends from His Jātakamālā and the Anonymous Śākyasiṃhajātaka. Tokyo 2007 (Studia Philologica Buddhica, Monograph Series 22). - Jatakas 3, 7, 8, 24, 26 based on the ed. Hahn, Michael: Poetical Visions of the Buddha's Former Lives : Seventeen Legends from Haribhatta's Jatakamala, New Delhi 2011.",Plain text
"Haribhatta: Jatakamala, Jatakas 1-8, 11-12, 19-20, 22, 24, 26, 32, 35.",T3490,Jātakamālā,Haribhaṭṭa,P0ER0030,,gretil/1_sanskr/4_rellit/buddh/hjatm_au.htm,#HarJM10,Michael Hahn and Klaus Wille (Jat. 1),"the ed. by Michael Hahn: ""How it all began: I. Haribhaṭṭa's Prabhāsajātaka"", Journal of the Centre of Buddhist Studies, Sri Lanka 4 (2006), pp. 1-81. - Jatakas 2, 4-6, 11, 12, 19, 20, 22, 32, 35 based on the ed. by Hahn, Michael: Haribhaṭṭa in Nepal. Ten Legends from His Jātakamālā and the Anonymous Śākyasiṃhajātaka. Tokyo 2007 (Studia Philologica Buddhica, Monograph Series 22). - Jatakas 3, 7, 8, 24, 26 based on the ed. Hahn, Michael: Poetical Visions of the Buddha's Former Lives : Seventeen Legends from Haribhatta's Jatakamala, New Delhi 2011.",Text with pada markers
"Haribhatta: Jatakamala, Jatakas 1-8, 11-12, 19-20, 22, 24, 26, 32, 35.",T3490,Jātakamālā,Haribhaṭṭa,P0ER0030,,gretil/1_sanskr/4_rellit/buddh/hjatm_iu.htm,#HarJM10,Michael Hahn and Klaus Wille (Jat. 1),"the ed. by Michael Hahn: ""How it all began: I. Haribhaṭṭa's Prabhāsajātaka"", Journal of the Centre of Buddhist Studies, Sri Lanka 4 (2006), pp. 1-81. - Jatakas 2, 4-6, 11, 12, 19, 20, 22, 32, 35 based on the ed. by Hahn, Michael: Haribhaṭṭa in Nepal. Ten Legends from His Jātakamālā and the Anonymous Śākyasiṃhajātaka. Tokyo 2007 (Studia Philologica Buddhica, Monograph Series 22). - Jatakas 3, 7, 8, 24, 26 based on the ed. Hahn, Michael: Poetical Visions of the Buddha's Former Lives : Seventeen Legends from Haribhatta's Jatakamala, New Delhi 2011.",Pada index
Hayagrivavidya,,Hayagrīvavidyā,,,,gretil/1_sanskr/4_rellit/buddh/bsu017_u.htm,#DSBC_Su017,members of the Sanskrit Buddhist Input Project,"the edition by N. Dutt: Gilgit Manuscript, vol. I. Delhi : Sri Satguru Publication, 1984, 41-46.",
Jayaraksita: Sphutartha Srighanacarasamgrahatika,,Sphuṭārthā Śrīghanācārasaṃgrahaṭīkā,Jayarakṣita,P0ER0005,,gretil/1_sanskr/4_rellit/buddh/jsphustu.htm,#JaySphutS,members of the Sanskrit Buddhist Input Project,"the ed. by Sanghasena Singh: Sphuṭārthā Śrīghanācārasaṃgrahaṭīkā, 2nd ed., Patna : K.P.Jayaswal Research Institute 1983 (Tibetan Sanskrit Works Series, 24)",
Jnanalokalamkara,K100,Jñānālokālaṃkāra sūtra,,,,gretil/1_sanskr/4_rellit/buddh/jnalokau.htm,#Jnanalokalam,"Study Group on Buddhist Sanskrit Literature, The Institute for Comprehensive Studies of Buddhism, Taisho University, Tokyo","the edition by: Takayasu Kimura, Nobuo Otsuka, Hideaki Kimura, Hisao Takahashi, ""Bonbun kotei 'Chikomyoshogon-kyo'; - Sarvabuddhaviṣayāvatārajñānālokālaṃkāra nāma mahāyānasūtra"", In: Kūkai no shiso to bunka [*A Felicitation Volume Presented to Prof. Kicho Onozuka on his seventieth birthday], Tokyo 2004, pp. 1(596)-89(508).",
"Jnanayasas: Jatakastava, plain text version",,Jātakastava,Jñānayaśas,P0ER0006,,gretil/1_sanskr/4_rellit/buddh/jatkstpu.htm,#JnJatstav,Klaus Wille,"the ed. by D. R. Shackleton Bailey: ""Jātakastava of Jñānayaśas"", in: Friedrich Weller: Asiatica: Festschrift Friedrich Weller, Leipzig 1954, pp. 22-29.",Plain text version
"Jnanayasas: Jatakastava, text with pada markers",,Jātakastava,Jñānayaśas,P0ER0006,,gretil/1_sanskr/4_rellit/buddh/jatkstau.htm,#JnJatstav,Klaus Wille,"the ed. by D. R. Shackleton Bailey: ""Jātakastava of Jñānayaśas"", in: Friedrich Weller: Asiatica: Festschrift Friedrich Weller, Leipzig 1954, pp. 22-29.",Text with pada markers
"Jnanayasas: Jatakastava, pada index",,Jātakastava,Jñānayaśas,P0ER0006,,gretil/1_sanskr/4_rellit/buddh/jatkstiu.htm,#JnJatstav,Klaus Wille,"the ed. by D. R. Shackleton Bailey: ""Jātakastava of Jñānayaśas"", in: Friedrich Weller: Asiatica: Festschrift Friedrich Weller, Leipzig 1954, pp. 22-29.",Pada index
Kalpadrumavadanamala,,Kalpadrumāvadānamālā,,,,gretil/1_sanskr/4_rellit/buddh/klpdrapu.htm,#Kdrumav,"Klaus Wille, Göttingen","the text appended to P.L. Vaidya's edition of the Avadanasataka (Darbhanga 1958, Buddhist Sanskrit Texts ; 19)",Plain text
Kalpadrumavadanamala,,Kalpadrumāvadānamālā,,,,gretil/1_sanskr/4_rellit/buddh/klpdraau.htm,#Kdrumav,"Klaus Wille, Göttingen","the text appended to P.L. Vaidya's edition of the Avadanasataka (Darbhanga 1958, Buddhist Sanskrit Texts ; 19)",Text with pada markers
Kalpadrumavadanamala,,Kalpadrumāvadānamālā,,,,gretil/1_sanskr/4_rellit/buddh/klpdraiu.htm,#Kdrumav,"Klaus Wille, Göttingen","the text appended to P.L. Vaidya's edition of the Avadanasataka (Darbhanga 1958, Buddhist Sanskrit Texts ; 19)",Pada index
Kamalasila: Vajracchedikatika,T3162,Prajñāpāramitāvajracchedikāṭīkā,Kamalaśīla,P7641,,gretil/1_sanskr/4_rellit/buddh/kamvchtu.htm,#KamVajcht,members of the Sanskrit Buddhist Input Project,"the edition by Pema Tendzin: Prajñāpāramitāvajracchedikāsūtram, with Prajñāpāramitāvajracchedikāṭīkā of Acārya Kamalaśīla. Sarnath 1994 (Bibliotheca Indo-Tibetica, 29).",
Kambalapada: Navasloki,,Navaślokī,Kambalapada,P0ER0007,,gretil/1_sanskr/4_rellit/buddh/knavslou.htm,#KNavaslo,Klaus Wille (Göttingen),"the edition by G. Tucci. Minor Buddhist Texts, part I. Roma 1956 (Serie Orientale Roma, 9), pp. 216-217.",
Karandavyuha,K116,Kāraṇḍavyūha Sūtra,,,,gretil/1_sanskr/4_rellit/buddh/bsu019_u.htm,#DSBC_Su019,members of the Sanskrit Buddhist Canon Input Project,"the ed. by P.L. Vaidya Mahayana-sutra-samgrahah, Part 1, Sutra No. 12, pp. 258-308. Darbhanga : The Mithila Institute, 1961. (Buddhist Sanskrit Texts, 17)",
Karmavastu of the Vinayavastvagama of the Mulasarvastivadin,K1-10,Karmavastu,,,,gretil/1_sanskr/4_rellit/buddh/vinv10_u.htm,#Vinv10,"Klaus Wille, Göttingen","the edition by N. Dutt: Gilgit Manuscript, vol. III: Mūlasarvāstivādavinayavastu, part 2 (Srinagar 1942), pp. 199-211: Karmavastu (second edition: Delhi 1984).",
Karmavibhangopadesa,T3300,Karmavibhaṅgopadeśa,,,,gretil/1_sanskr/4_rellit/buddh/bsu060_u.htm,#DSBC_Su060,members of the Sanskrit Buddhist Input Project,"the ed. by P.L. Vaidya in: Mahayana-sutra-samgrahah, Part 1. Darbhanga: The Mithila Institute 1961 (Buddhist Sanskrit Texts, 17)",
Karunapundarikasutra,K111,Karuṇāpuṇḍarīka sūtra,,,,gretil/1_sanskr/4_rellit/buddh/bsu018_u.htm,#DSBC_Su018,members of the Sanskrit Buddhist Input Project,"the edition by Isshi, Yamada,  Mahakarunapundarika Sutra. London : School of Oriental and African Studies, 1968, 1-420.",
Kasyapaparivartasutra,K87,Kāśyapaparivarta Sūtra,,,,gretil/1_sanskr/4_rellit/buddh/kasyparu.htm,#Kasyps,Klaus Wille (Göttingen),"the ed. by M.I. Vorobyova-Desyatovskaya (in collaboration with S. Karashima and N. Kudo): The Kāśyapaparivarta, Romanized Text and Facsimiles, Tokyo 2002 (Bibliotheca Philologica et Philosophica Buddhica, V)",
Kasyapaparivartasutra,K87,Kāśyapaparivarta Sūtra,,,,gretil/1_sanskr/4_rellit/buddh/bsu020_u.htm,#DSBC_Su020,members of the Sanskrit Buddhist Input Project,the edition by A. von Staël-Holstein: The Kāśyapaparivarta. A Mahāyānasūtra of the Ratnakūṭa Class.  Shanghai : The Commercial Press 1926.,
Kathinavadana,,Kaṭhināvadāna,,,,gretil/1_sanskr/4_rellit/buddh/kathinau.htm,#Kathinav,Lennart Hartmann (Fürstenfeldbruck; May 2008),"the ed. by Almuth Degener. Das Kaṭhināvadāna. Bonn 1990 (Indica et Tibetica, 16).",
Kathinavastu of the Vinayavastvagama of the Mulasarvastivadin,K1-8,Kaṭhinavastu,,,,gretil/1_sanskr/4_rellit/buddh/vinv08_u.htm,#Vinv08,"Klaus Wille, Göttingen","the edition by H. Matsumura: The Kaṭhinavastu from the Vinayavastu of the Mūlasarvāstivādins, Sanskrit-Texte aus dem buddhistischen Kanon: Neuentdeckungen und Neueditionen III, Göttingen 1996 (Sanskrit-Wörterbuch der buddhistischen Texte aus den Turfan-Funden, Beiheft 6), pp. 145-239. = Kaṭhina-v",
Kausikaprajnaparamitasutra,K19,Kauśika prajñāpāramitā sūtra,,,,gretil/1_sanskr/4_rellit/buddh/bsu055_u.htm,#DSBC_Su055,members of the Sanskrit Buddhist Input Project,"the ed. by P.L. Vaidya in: Mahayana-sutra-samgrahah, Part 1. Darbhanga: The Mithila Institute 1961 (Buddhist Sanskrit Texts, 17)",
Khasarpanasadhana,T2151,Khasarpaṇasādhana,,,,gretil/1_sanskr/4_rellit/buddh/khasrpsu.htm,#Khasarp,Klaus Wille (Göttingen),"the edition by Frederick William Thomas: ""Deux collections sanscrites et tibétaines"", in: Muséon 4.1 (1903), pp. 1-42.",
Kosambakavastu of the Vinayavastvagama of the Mulasarvastivadin,K1-9,Kośāmbakavastu,,,,gretil/1_sanskr/4_rellit/buddh/vinv09_u.htm,#Vinv09,"Klaus Wille, Göttingen","the edition by N. Dutt: Gilgit Manuscript, vol. III: Mūlasarvāstivādavinayavastu, part 2 (Srinagar 1942), pp. 173-196: Kośāmbakavastu (second edition: Delhi 1984).",
Ksemendra: Avadanakalpalata,T3493,Bodhisattvāvadānakalpalatā,Kṣemendra,P7847,,gretil/1_sanskr/4_rellit/buddh/bsu078_u.htm,#DSBC_Su078,members of the Sanskrit Buddhist Input Project,"the edition by P.L. Vaidya. Avadāna-kalpalatā, 2 vols. Darbhanga: Mithila Institute, 1959 (Buddhist Sanskrit Texts, 22).",
Ksemendra: Garbhavakrantyavadana,T3493,Garbhāvakrāntyavadāna,Kṣemendra,P7847,,gretil/1_sanskr/4_rellit/buddh/kbavk10u.htm,#KsemAkl_10,"Klaus Wille (Göttingen, Germany)","the edition by Michael Hahn: ""Kṣemendras Garbhāvakrāntyavadāna (Sanskrittexte aus dem tibetischen Tanjur II)"", Journal of the European Ayurvedic Society 5 (1997), pp. 82-112. = KAvk_10",
Sudhanakinnaryavadana,T3493,Sudhanakinnaryavadāna,Kṣemendra,P7847,,gretil/1_sanskr/4_rellit/buddh/kbavk64u.htm,#KsemAkl_64,Klaus Wille,"the ed. by Martin Straube:  Prinz Sudhana und die Kinnarī - Eine buddhistische Liebesgeschichte von Kṣemendra. Texte, Übersetzung, Studie. Marburg 2006 (Indica et Tibetica, 46)",
Pratityasamutpadavadana,T3493,Pratītyasamutpādāvadāna,Kṣemendra,P7847,,gretil/1_sanskr/4_rellit/buddh/kbavk75u.htm,#KsemAkl_75,"Klaus Wille (Göttingen, Germany)","ed. M. Mejor. Kṣemendra's Bodhisattvāvadānakalpalatā. Studies and Materials. Tokyo 1992 (Studia Philologica Buddhica, Monograph Series, 8), pp. 16-22.",
Ksemendra: Sumagadhavadana,T3493,Sumāgadhāvadana,Kṣemendra,P7847,,gretil/1_sanskr/4_rellit/buddh/kbavk93u.htm,#KsemAkl_93,"Klaus Wille, Göttingen","the edition by P.L. Vaidya, Ksemendra's Avadanakalpalata, vol. II. Darbhanga: Mithila Institute 1959 (Buddhist Sanskrit Texts, 23), pp. 526-534 (Avadāna 93)",
Ksemendra: Narmamala,T3493,Narmamālā,Kṣemendra,P7847,,gretil/1_sanskr/4_rellit/buddh/ksnarm_u.htm,#KsemNarm,Martin Straube,"the ed. by Fabrizia Baldissera, Rome 1999 (Rivista degli studi orientali., Supplementi ; 72, Suppl. 2)",
Kumaralata: Kalpanamanditika,,Kalpanāmaṇḍitikā,Kumāralāta,P0ER0027,,gretil/1_sanskr/4_rellit/buddh/kukalpmu.htm,#KumarKalp,Klaus Wille,"the edition by Heinrich Lüders: Bruchstücke der Kalpanāmaṇḍitikā des Kumāralāta. Leipzig 1926 (Kleinere Sanskrit-Texte, 2) [= repr. in: Monographien zur indischen Archäologie, Kunst und Philologie, 1: Steiner Verlag Wiesbaden 1979, pp. 113-375]. = KalpM",
Lalitavistara,K95,Lalitavistara,,,,gretil/1_sanskr/4_rellit/buddh/bsu022_u.htm,#DSBC_Su022,members of the Sanskrit Buddhist Input Project,"the ed. by P.L. Vaidya, Darbhanga: The Mithila Institute, 1958 (Buddhist Sanskrit Texts, 1)",
Larger Prajnaparamita,,Larger Prajñāpāramitā,,,,gretil/1_sanskr/4_rellit/buddh/pplg1__u.htm,#LargerPrajP,"Klaus Wille (Göttingen, Germany)","the edition by Stefano Zacchetti: In Praise of the Light Ō A Critical Synoptic Edition with an Annotated Translation of Chapters 1-3 of Dharmarakṣa's Guang zan jing, Being the Earliest Chinese Translation of the Larger Prajñāpāramitā, Tokyo 2005 (Bibliotheca Philologica et Philosophica Buddhica, 8).",
Larger Prajnaparamita,,Larger Prajñāpāramitā,,,,gretil/1_sanskr/4_rellit/buddh/pplg202u.htm,#LargerPrajP_202ff,Klaus Wille (Göttingen),"edition by Yoke Meei Choong. Zum Problem der Leerheit (śūnyatā) in der Prajñāpāramitā, Frankfurt 2006 (Europäische Hochschulschriften, Reihe 27, Bd. 97), pp. 109-133. = LPG(Ch)",
Madhyamakasalistambasutra,K210,Madhyamaka śālistamba sūtram,,,,gretil/1_sanskr/4_rellit/buddh/bsu023_u.htm,#DSBC_Su023,members of the Sanskrit Buddhist Input Project,"the ed. by P.L. Vaidya in: Mahayana-sutra-samgrahah, Part 1. Darbhanga: The Mithila Institute 1961 (Buddhist Sanskrit Texts, 17)",
Mahakarmavibhanga,K338,Mahākarmavibhaṅga,,,,gretil/1_sanskr/4_rellit/buddh/mkarmviu.htm,#MKarmvi,"Klaus Wille (Göttingen, Germany)","the edition by Sylvain Lévi: Mahākarmavibhaṅga et Karmavibhaṅgopadeśa, Paris 1932, pp. 21-105.",
Mahamanivipulavimanavisvasupratisthitaguhyaparamarahasyakalparaja-Dharani,K505,Mahāmaṇivipulavimānaviśvasupratiṣṭhitaguhyaparamarahasyakalparājadhāraṇī,,,,gretil/1_sanskr/4_rellit/buddh/manivdhu.htm,#MManivipulDh,Klaus Wille (Göttingen),"the ed. by H. Matsumura. ""A Text on Esoteric Iconography from the Gilgit Manuscripts"", in: The Mikkyo Zuzo (The Journal of Buddhist Iconography) 2 (1983), pp. 71-79.",
Mahamantranusarini,,Mahāmantrānusāriṇī mahāsūtra,,,,gretil/1_sanskr/4_rellit/buddh/mahama_u.htm,#Mahamantr,Klaus Wille (Göttingen),"the edition by Peter Skilling:  Mahāsūtras : Great Discourses of the Buddha, Vol. I: Texts, Oxford 1994 (PTS), pp. 608-622.",
Mahamayurividyarajni,T3944,Mahāmāyūrīvidyārājñī,,,,gretil/1_sanskr/4_rellit/buddh/mmayuvru.htm,#MahMayur,Klaus Wille (Göttingen),the ed. by Shūyo Takubo: Ārya-Mahā-Māyūrī Vidyā-Rājñī. Tokyo 1972.,
Mahaparinirvanasutra,K119,Mahāparinirvāṇa sūtra,,,,gretil/1_sanskr/4_rellit/buddh/mpsu_w_u.htm,#Mahparin,Klaus Wille (Göttingen) (last corrections: 24.10.2005),"the ed. by Ernst Waldschmidt, Das Mahaparinirvanasutra, Teil 1_3, Berlin 1950_1951  (Abhandlungen der Deutschen Akademie der Wissenschaften zu Berlin, Klasse für Sprachen, Literatur und Kunst [bis Jahrgang 1949: Phil.-Hist. Kl.] 1949.1, 1950.2,3).",
Mahapratisaravidyadharani,T1945,Mahāpratisarāvidyādhāraṇī,,,,gretil/1_sanskr/4_rellit/buddh/mprsvdhu.htm,#MPratisaraDh,members of the Digital Sanskrit Buddhist Canon Input Project Member,"the edition ""Mahāpratisarāvidyādhāraṇī"". In: Dhīḥ Journal 28 (1999), eds. S. Rinpoche and Janardan Pandey, pp. 127-139.",
Mahapratisara vidyarajni,K556,Mahāpratisarā vidyārājñī,,,,gretil/1_sanskr/4_rellit/buddh/mpratpru.htm,#MPratisaraP,Klaus Wille (Göttingen),"the edition by Yutaka Iwamoto. Mahāpratisarā Pañcarakṣā II, Kyoto 1937 (Beiträge zur Indologie, 3).",
Mahapratisaramahavidyarajni,T1945,Mahāpratisarā Mahāvidyārājñī,,,,gretil/1_sanskr/4_rellit/buddh/mahpratu.htm,#MPratisaravGilg,Gergely Hidas,"the ed. by Gergely Hidas: Mahāpratisarā-Mahāvidyārājñī, The Great Amulet, Great Queen of Spells. Introduction, Critical Editions and Annotated Translation, New Delhi : International Academy of Indian Culture and Aditya Prakashan 2012 (Śata-Piṭaka Series : Indo-Asian Literatures, 636).",
Mahapratisaravidyavidhi,T1945,Mahāpratisarāvidyāvidhi,,,,gretil/1_sanskr/4_rellit/buddh/mpvv_u.htm,#Mpvv,Klaus Wille,"the ed. by Gergely Hidas: ""Mahāpratisarāvidyāvidhi. The spell-manual of the great amulet"". IN: Acta Orientalia Academiae Scientiarum Hungaricae 63.4 (2010), pp. 473-484.",
Mahasahasrapramardani,K553,Mahāsāhasrapramardanī,,,,gretil/1_sanskr/4_rellit/buddh/mspram_u.htm,#MahaSahpr,Klaus Wille (Göttingen),"the edition by Yutaka Iwamoto: Mahāsāhasrapramardanī, Pañcarakṣā I, Kyoto 1937 (Beiträge zur Indologie, 1).",
"Mahasannipataratnaketudharanisutra, or Ratnaketuparivarta",K138,Mahāsamnipātaratnaketudhāraṇī [Ratnaketuparivarta],,,,gretil/1_sanskr/4_rellit/buddh/ratnakeu.htm,#Ratnaketupv,Klaus Wille,"the edition by Yenshu Kurumiya: Ratnaketuparivarta, Sanskrit Text. Kyoto 1978. (=Kurumiya)",
"Ratnaketuparivarta (Parivartas 1-6, 10-11)",K138,Mahāsamnipātaratnaketudhāraṇī [Ratnaketuparivarta],,,,gretil/1_sanskr/4_rellit/buddh/bsu024_u.htm,#DSBC_Su024,members of the Sanskrit Buddhist Canon Input Project,"the ed. by Nalinaksa Dutt: Gilgit Manuscripts Vol IV, Calcutta 1959 (reprint: Delhi : Sri Satguru Publications, 1984), pp. 1-138",
Mahasitavati vidyarajni,T1516,Mahāśītavatī vidyārājñī,,,,gretil/1_sanskr/4_rellit/buddh/msitvatu.htm,#MasitavDh,Klaus Wille (Göttingen),"the edition by Yutaka Iwamoto: Kleinere Dhāraṇī Texte,  Kyoto 1937 (Beiträge zur Indologie, 2), pp. 1-6.",
Mahadandadharanisitavati,K600,Mahādaṇḍadhāraṇīśītavatī,,,,gretil/1_sanskr/4_rellit/buddh/madadh_u.htm,#MaDaDh,Gergely Hidas,"Hidas, Gergely (2017) Mahā-Daṇḍadhāraṇī-Śītavatī: A Buddhist Apotropaic Scripture. In: V. Vergiani, D. Cuneo, C.A. Formigatti (eds.) Indic Manuscript Cultures through the Ages. Material, Textual, and Historical Investigations. De Gruyter, Berlin: 449-486.",
Mahasudarsanavadana,,Mahāsudarśanāvadāna,,,,gretil/1_sanskr/4_rellit/buddh/msudarsu.htm,#Mahasudars,"Klaus Wille (Göttingen, Germany), revised March 2009","the edition by H. Matsumura: The Mahāsudarśanāvadāna and the Mahāsudarśanasūtra, Delhi 1988 (Bibliotheca Indo-Buddhica 47).",
Mahavadanasutra,,Mahāvadāna sūtra,,,,gretil/1_sanskr/4_rellit/buddh/mavadsuu.htm,#Mahavadanasutra,Takamichi Fukita,"the edition by Takamichi Fukita: The Mahāvadānasūtra, A New Edition Based on Manuscripts Discovered in Northern Turkestan. Göttingen 2003 (Sanskrit-Wörterbuch der buddhistischen Texte aus den Turfan-Funden, Beiheft 10).",
Mahavastu-Avadana,,Mahāvastu avadāna,,,,gretil/1_sanskr/4_rellit/buddh/mhvastuu.htm,#Mvu,Emmanuel Fauré,"the ed. by Émile Senart, 3 vols., Paris 1882-1897. Cf. also : Emmanuel Faure, B. Oguibénine, M. Yamazaki, and Y. Ousaka Mahavastu-avādana, vol.I: word index and reverse word index Tokyo 2003 (Philologica Asiatica, Monograph Series 20) The Chuo Academic Research Institute (Tokyo, 2003 (July))",
Maitreyanatha: Abhisamayalamkaranamaprajnaparamitopadesasastram,T3131,Abhisamayālaṅkāranāmaprajñāpāramitopadeśaśāstra,Maitreyanātha,,,gretil/1_sanskr/4_rellit/buddh/abhisamu.htm,#Abhis,Christian Coseru,<not_specified>,
Maitreyavyakarana,K895,Maitreyavyākaraṇa,,,,gretil/1_sanskr/4_rellit/buddh/maivy_pu.htm,#Maitvy,"Jens-Uwe Hartmann, München","1. Gilgit Manuscript (incomplete), ed. Majumder = MvyG, 2. Calcutta Manuscript (incomplete), ed. Lévi = MvyC, 3. Kathmandu Manuscript (complete), ed. Ishigami = MvyK",Plain text
Maitreyavyakarana,K895,Maitreyavyākaraṇa,,,,gretil/1_sanskr/4_rellit/buddh/maivy_au.htm,#Maitvy,"Jens-Uwe Hartmann, München","1. Gilgit Manuscript (incomplete), ed. Majumder = MvyG, 2. Calcutta Manuscript (incomplete), ed. Lévi = MvyC, 3. Kathmandu Manuscript (complete), ed. Ishigami = MvyK",Text with pada markers
Maitreyavyakarana,K895,Maitreyavyākaraṇa,,,,gretil/1_sanskr/4_rellit/buddh/maivy_iu.htm,#Maitvy,"Jens-Uwe Hartmann, München","1. Gilgit Manuscript (incomplete), ed. Majumder = MvyG, 2. Calcutta Manuscript (incomplete), ed. Lévi = MvyC, 3. Kathmandu Manuscript (complete), ed. Ishigami = MvyK",Pada index
Maitreyavyakaranam,K895,Maitreyavyākaraṇa,,,,gretil/1_sanskr/4_rellit/buddh/bsu009_u.htm,#DSBC_Su009,members of the Sanskrit Buddhist Input Project,"the edition by N. Dutt: Gilgit Manuscripts, Vol IV. Delhi : Sri Satguru Publications, 1984, 185-214.",
Manjusrimulakalpa,K541,Mañjuśrīmūlakalpa,,,,gretil/1_sanskr/4_rellit/buddh/bsu041_u.htm,#DSBC_Su041,members of the Sanskrit Buddhist Input Project,"the edition by M.M.T. Ganapati Shastri, 1925 (3 vols.), reprint: Delhi : Sri Satguru Publications 1989, pp. 1-722.",
Manjusrinamasamgiti,K360,Mañjuśrīnāmasaṃgīti,,,,gretil/1_sanskr/4_rellit/buddh/manjnspu.htm,#Manjns,"Ian Sinclair, 2003","the edition by Janardan Shastri Pandey in 'Bauddhastotrasamgraha', Sarnath 1994, pp. 5-20. [GRETIL version checked against the ed. by Raghu Vira, Satapitaka 18]",Plain text
Manjusrinamasamgiti,K360,Mañjuśrīnāmasaṃgīti,,,,gretil/1_sanskr/4_rellit/buddh/manjnsau.htm,#Manjns,"Ian Sinclair, 2003","the edition by Janardan Shastri Pandey in 'Bauddhastotrasamgraha', Sarnath 1994, pp. 5-20. [GRETIL version checked against the ed. by Raghu Vira, Satapitaka 18]",Text with pada markers
Manjusrinamasamgiti,K360,Mañjuśrīnāmasaṃgīti,,,,gretil/1_sanskr/4_rellit/buddh/manjnsiu.htm,#Manjns,"Ian Sinclair, 2003","the edition by Janardan Shastri Pandey in 'Bauddhastotrasamgraha', Sarnath 1994, pp. 5-20. [GRETIL version checked against the ed. by Raghu Vira, Satapitaka 18]",Pada index
